925 Westlake Av N,Rescue Elevator,02/27/2014 07:16:39 PM,47.627516,-122.33987,POINT (-122.33987 47.627516),F140020965
221 18th Av S,Aid Response,02/27/2014 07:19:48 PM,47.600659,-122.308964,POINT (-122.308964 47.600659),F140020966
3260 60th Av Sw,Activated CO Detector,02/27/2014 07:27:00 PM,47.575341,-122.409453,POINT (-122.409453 47.575341),F140020967
1753 Nw 56th St,AFA4 - Auto Alarm 2 + 1 + 1,02/27/2014 07:42:46 PM,47.669446,-122.37945,POINT (-122.37945 47.669446),F140020970
600 Pine St,Aid Response,02/27/2014 07:43:16 PM,47.612136,-122.335373,POINT (-122.335373 47.612136),F140020971
1438 S Donovan St,Medic Response,02/27/2014 07:44:10 PM,47.525591,-122.314535,POINT (-122.314535 47.525591),F140020973
3006 37th Av Sw,Aid Response,02/27/2014 07:47:13 PM,47.577375,-122.378111,POINT (-122.378111 47.577375),F140020974
800 Fairview Av N,Auto Fire Alarm,02/27/2014 07:52:18 PM,47.626281,-122.334008,POINT (-122.334008 47.626281),F140020976
4451 31st Av S,Medic Response,02/27/2014 07:52:27 PM,47.563625,-122.293295,POINT (-122.293295 47.563625),F140020977
2nd Av W / W Mercer St,Aid Response Yellow,02/27/2014 07:54:30 PM,47.624592,-122.359321,POINT (-122.359321 47.624592),F140020978
2000 W Barrett St,Medic Response,02/27/2014 08:10:06 PM,47.646587,-122.381974,POINT (-122.381974 47.646587),F140020981
28th Av Nw / Nw 85th St,Aid Response,02/27/2014 08:26:18 PM,47.690572,-122.393,POINT (-122.393 47.690572),F140020982
2735 Sw Macarthur Ln,Aid Response,02/27/2014 08:30:50 PM,47.550412,-122.369652,POINT (-122.369652 47.550412),F140020983
1219 N 50th St,Aid Response,02/27/2014 08:30:51 PM,47.665011,-122.343412,POINT (-122.343412 47.665011),F140020984
2212 E Cherry St,Aid Response,02/27/2014 08:32:41 PM,47.608011,-122.303605,POINT (-122.303605 47.608011),F140020986
Boren Av / Pike St,Motor Vehicle Accident,02/27/2014 08:35:45 PM,47.613466,-122.328913,POINT (-122.328913 47.613466),F140020987
509 3rd Av,Aid Response,02/27/2014 08:39:49 PM,47.602114,-122.330809,POINT (-122.330809 47.602114),F140020989
1823 Terry Av,Aid Response,02/27/2014 08:40:00 PM,47.615667,-122.332592,POINT (-122.332592 47.615667),F140020990
200 University St,Aid Response,02/27/2014 08:40:26 PM,47.607299,-122.337087,POINT (-122.337087 47.607299),F140020991
2851 22nd Av W,Aid Response,02/27/2014 08:41:17 PM,47.645215,-122.38465,POINT (-122.38465 47.645215),F140020992
826 Ne 69th St,Activated CO Detector,02/27/2014 08:41:50 PM,47.678764,-122.319711,POINT (-122.319711 47.678764),F140020993
1545 Nw Market St,Quick Dispatch Medic 7,02/27/2014 08:47:14 PM,47.668671,-122.37759,POINT (-122.37759 47.668671),F140020994
725 9th Av,Medic Response,02/27/2014 09:29:01 PM,47.606444,-122.325563,POINT (-122.325563 47.606444),F140020996
533 Ne 103rd St,Medic Response,02/27/2014 09:30:34 PM,47.703138,-122.322849,POINT (-122.322849 47.703138),F140020997
500 5th Av,Medic Response,02/27/2014 09:45:09 PM,47.602985,-122.328535,POINT (-122.328535 47.602985),F140020998
800 S Cloverdale St,Aid Response,02/27/2014 09:51:03 PM,47.526465,-122.322916,POINT (-122.322916 47.526465),F140020999
13000 Lake City Way Ne,Medic Response,02/27/2014 09:52:55 PM,47.722899,-122.293194,POINT (-122.293194 47.722899),F140021000
1417 3rd Av,Aid Response,02/27/2014 09:54:01 PM,47.608918,-122.337033,POINT (-122.337033 47.608918),F140021001
508 Ne 124th St,Aid Response,02/27/2014 09:57:49 PM,47.718744,-122.323515,POINT (-122.323515 47.718744),F140021002
2109 W Raye St,Trans to AMR,02/27/2014 10:01:12 PM,47.64293,-122.383705,POINT (-122.383705 47.64293),F140021003
4703 21st Av Ne,Auto Fire Alarm,02/27/2014 10:08:48 PM,47.663087,-122.305462,POINT (-122.305462 47.663087),F140021004
1732 16th Av,Aid Response,02/27/2014 10:13:28 PM,47.616815,-122.311453,POINT (-122.311453 47.616815),F140021007
Aurora Av N / Lynn St,Aid Response,02/27/2014 10:13:51 PM,47.639116,-122.345396,POINT (-122.345396 47.639116),F140021008
318 2nd Av Et  S,Aid Response,02/27/2014 10:23:16 PM,47.6002,-122.330547,POINT (-122.330547 47.6002),F140021009
1500 E Yesler Way,Aid Response,02/27/2014 10:23:22 PM,47.601686,-122.312877,POINT (-122.312877 47.601686),F140021010
1617 Ne 80th St,Medic Response,02/27/2014 10:31:35 PM,47.686676,-122.310892,POINT (-122.310892 47.686676),F140021011
4600 22nd Av Ne,Auto Fire Alarm,02/27/2014 10:32:28 PM,47.661806,-122.304656,POINT (-122.304656 47.661806),F140021012
80 Stewart St,Auto Fire Alarm,02/27/2014 10:36:11 PM,47.609799,-122.34195,POINT (-122.34195 47.609799),F140021015
7745 1st Av S,Aid Response,02/27/2014 10:45:17 PM,47.534219,-122.336653,POINT (-122.336653 47.534219),F140021020
6610 62nd Av Ne,Aid Response,02/27/2014 10:51:30 PM,47.67651,-122.261462,POINT (-122.261462 47.67651),F140021022
Denny Way / Wall St,Motor Vehicle Accident,02/27/2014 11:10:37 PM,47.618556,-122.343762,POINT (-122.343762 47.618556),F140021024
207 Pontius Av N,Trans to AMR,02/27/2014 11:15:39 PM,47.619736,-122.331697,POINT (-122.331697 47.619736),F140021026
1753 Nw 56th St,Aid Response,02/27/2014 11:17:14 PM,47.669446,-122.37945,POINT (-122.37945 47.669446),F140021027
Roosevelt Way Ne / Ne Northgate Way,Aid Response,02/27/2014 11:20:42 PM,47.708561,-122.317852,POINT (-122.317852 47.708561),F140021028
4353 S Henderson St,Aid Response,02/27/2014 11:38:41 PM,47.523314,-122.277555,POINT (-122.277555 47.523314),F140021029
5433 Leary Av Nw,Aid Response,02/27/2014 11:53:16 PM,47.668015,-122.383712,POINT (-122.383712 47.668015),F140021030
1930 Boren Av,Medic Response,02/27/2014 11:55:22 PM,47.617173,-122.333103,POINT (-122.333103 47.617173),F140021031
1001 E James Way,Aid Response,02/28/2014 12:07:53 AM,47.607834,-122.319302,POINT (-122.319302 47.607834),F140021032
3258 45th Av Sw,Medic Response,02/28/2014 12:55:28 AM,47.575124,-122.389412,POINT (-122.389412 47.575124),F140021033
4246 Williams Av W,Aid Response,02/28/2014 01:13:09 AM,47.658094,-122.39225,POINT (-122.39225 47.658094),F140021035
607 3rd Av,Medic Response,02/28/2014 01:13:00 AM,47.602813,-122.331449,POINT (-122.331449 47.602813),F140021036
3714 14th Av S,Aid Response,02/28/2014 01:22:05 AM,47.570644,-122.314762,POINT (-122.314762 47.570644),F140021037
Rainier Av S / S Henderson St,Aid Response,02/28/2014 01:23:07 AM,47.523307,-122.269986,POINT (-122.269986 47.523307),F140021038
4549 17th Av Ne,Aid Response,02/28/2014 01:32:44 AM,47.661696,-122.309714,POINT (-122.309714 47.661696),F140021039
232 Queen Anne Av N,Aid Response,02/28/2014 02:27:46 AM,47.620142,-122.356744,POINT (-122.356744 47.620142),F140021041
5316 Ballard Av Nw,Aid Response,02/28/2014 02:33:29 AM,47.666761,-122.383614,POINT (-122.383614 47.666761),F140021042
9061 Seward Park Av S,Trans to AMR,02/28/2014 02:34:07 AM,47.521595,-122.264225,POINT (-122.264225 47.521595),F140021043
4th Av S / S Bennett St,Rescue Automobile,02/28/2014 02:46:53 AM,47.554898,-122.329538,POINT (-122.329538 47.554898),F140021044
5638 12th Av Ne,Aid Response,02/28/2014 03:05:52 AM,47.669887,-122.315191,POINT (-122.315191 47.669887),F140021045
1400 6th Av,Aid Response,02/28/2014 03:17:36 AM,47.61015,-122.333556,POINT (-122.333556 47.61015),F140021046
1902 2nd Av,Aid Response,02/28/2014 03:26:41 AM,47.610972,-122.340465,POINT (-122.340465 47.610972),F140021048
7200 16th Av Sw,Aid Response,02/28/2014 03:38:11 AM,47.537842,-122.355,POINT (-122.355 47.537842),F140021050
3728 S Myrtle St,Aid Response,02/28/2014 03:39:12 AM,47.538879,-122.28571,POINT (-122.28571 47.538879),F140021051
106 Bellevue Av E,Aid Response,02/28/2014 03:52:17 AM,47.618685,-122.326723,POINT (-122.326723 47.618685),F140021052
5th Av / Virginia St,Medic Response,02/28/2014 04:14:03 AM,47.613727,-122.339174,POINT (-122.339174 47.613727),F140021053
325 9th Av,Aid Response,02/28/2014 04:15:07 AM,47.603611,-122.323056,POINT (-122.323056 47.603611),F140021054
16th Av / E Alder St,Medic Response,02/28/2014 04:23:38 AM,47.60434,-122.311252,POINT (-122.311252 47.60434),F140021056
5238 Leary Av Nw,Aid Response,02/28/2014 04:23:30 AM,47.666001,-122.381339,POINT (-122.381339 47.666001),F140021057
7900 Rainier Av S,Aid Response,02/28/2014 04:24:47 AM,47.531582,-122.26999,POINT (-122.26999 47.531582),F140021058
2100 N Northgate Way,Medic Response,02/28/2014 04:31:56 AM,47.708663,-122.333993,POINT (-122.333993 47.708663),F140021059
9th Av / Madison St,Aid Response,02/28/2014 04:31:49 AM,47.608409,-122.327361,POINT (-122.327361 47.608409),F140021060
800 Jefferson St,Auto Fire Alarm,02/28/2014 04:32:47 AM,47.604377,-122.325207,POINT (-122.325207 47.604377),F140021061
2830 26th Av W,Aid Response,02/28/2014 04:58:21 AM,47.644945,-122.390245,POINT (-122.390245 47.644945),F140021065
1334 Terry Av,Aid Response,02/28/2014 05:17:34 AM,47.611348,-122.328514,POINT (-122.328514 47.611348),F140021067
4611 35th Av Sw,Aid Response,02/28/2014 05:35:19 AM,47.561926,-122.376204,POINT (-122.376204 47.561926),F140021069
1710 Nw 57th St,Aid Response,02/28/2014 05:36:21 AM,47.670175,-122.378984,POINT (-122.378984 47.670175),F140021070
5977 18th Av Sw,Aid Response,02/28/2014 05:37:28 AM,47.548758,-122.357102,POINT (-122.357102 47.548758),F140021071
7529 24th Av Sw,Trans to AMR,02/28/2014 05:52:12 AM,47.535251,-122.363167,POINT (-122.363167 47.535251),F140021075
1115 Nw Market St,Aid Response,02/28/2014 06:04:54 AM,47.668662,-122.370893,POINT (-122.370893 47.668662),F140021076
4th Av S / S Bennett St,3RED - 1 +1 + 1,02/28/2014 06:14:55 AM,47.554898,-122.329538,POINT (-122.329538 47.554898),F140021077
1112 4th Av,Aid Response,02/28/2014 06:21:38 AM,47.606881,-122.333635,POINT (-122.333635 47.606881),F140021079
2545 Ne 107th St,Medic Response,02/28/2014 06:31:03 AM,47.7067,-122.301092,POINT (-122.301092 47.7067),F140021080
1930 3rd Av,Auto Fire Alarm,02/28/2014 06:33:05 AM,47.611857,-122.339977,POINT (-122.339977 47.611857),F140021081
3809 45TH AV SW,Chimney Fire,02/28/2014 06:38:02 AM,47.570145,-122.389441,POINT (-122.389441 47.570145),F140021082
3212 Beacon Av S,Aid Response,02/28/2014 06:38:08 AM,47.57496,-122.309177,POINT (-122.309177 47.57496),F140021083
4th Av S / S Holgate St,Aid Response,02/28/2014 06:39:54 AM,47.58617,-122.329062,POINT (-122.329062 47.58617),F140021084
2700 Beacon Av S,Rescue Elevator,02/28/2014 06:45:39 AM,47.579471,-122.312377,POINT (-122.312377 47.579471),F140021085
13023 Greenwood Av N,Medic Response,02/28/2014 06:47:28 AM,47.723436,-122.355547,POINT (-122.355547 47.723436),F140021086
2641 42nd Av Sw,Aid Response,02/28/2014 06:58:55 AM,47.580399,-122.385204,POINT (-122.385204 47.580399),F140021087
533 3rd Av W,Aid Response,02/28/2014 07:09:14 AM,47.623717,-122.360635,POINT (-122.360635 47.623717),F140021088
4716 S Bond St,Medic Response,02/28/2014 07:11:55 AM,47.514281,-122.273169,POINT (-122.273169 47.514281),F140021089
10000 Lake City Way Ne,Aid Response,02/28/2014 07:17:44 AM,47.701172,-122.302552,POINT (-122.302552 47.701172),F140021090
3205 13th Av W,Aid Response,02/28/2014 07:21:48 AM,47.648512,-122.373578,POINT (-122.373578 47.648512),F140021091
805 4th Av N,Aid Response,02/28/2014 07:26:46 AM,47.626322,-122.348863,POINT (-122.348863 47.626322),F140021092
3938 W Barrett St,Aid Response,02/28/2014 07:59:46 AM,47.647264,-122.407684,POINT (-122.407684 47.647264),F140021093
2905 1st Av,Trans to AMR,02/28/2014 08:05:02 AM,47.61695,-122.352561,POINT (-122.352561 47.61695),F140021094
805 4th Av N,Aid Response,02/28/2014 08:12:28 AM,47.626322,-122.348863,POINT (-122.348863 47.626322),F140021095
3205 13th Av W,Medic Response,02/28/2014 08:22:45 AM,47.648512,-122.373578,POINT (-122.373578 47.648512),F140021099
3430 26th Av W,Aid Response,02/28/2014 08:23:22 AM,47.65152,-122.389914,POINT (-122.389914 47.65152),F140021100
620 Comstock St,Medic Response,02/28/2014 08:40:57 AM,47.630586,-122.344677,POINT (-122.344677 47.630586),F140021101
4600 22nd Av Ne,Automatic Fire Alarm False,02/28/2014 08:50:38 AM,47.661806,-122.304656,POINT (-122.304656 47.661806),F140021102
9262 Rainier Av S,Aid Response,02/28/2014 08:54:10 AM,47.519853,-122.268364,POINT (-122.268364 47.519853),F140021104
5306 13th Av S,Aid Response,02/28/2014 09:02:16 AM,47.55488,-122.316127,POINT (-122.316127 47.55488),F140021105
521 S Weller St,Aid Response,02/28/2014 09:04:09 AM,47.597517,-122.327395,POINT (-122.327395 47.597517),F140021106
800 32nd Av S,Motor Vehicle Accident,02/28/2014 09:07:38 AM,47.595744,-122.291488,POINT (-122.291488 47.595744),F140021107
3917 University Way Ne,Auto Fire Alarm,02/28/2014 09:12:36 AM,47.654544,-122.313306,POINT (-122.313306 47.654544),F140021108
2970 Sw Avalon Way,Aid Response,02/28/2014 09:19:56 AM,47.568767,-122.370751,POINT (-122.370751 47.568767),F140021109
838 S Director St,Medic Response,02/28/2014 09:49:28 AM,47.522256,-122.322537,POINT (-122.322537 47.522256),F140021113
Pike St / 7th Av,Wires Down,02/28/2014 09:50:58 AM,47.611606,-122.333354,POINT (-122.333354 47.611606),F140021114
9201 Rainier Av S,Aid Response,02/28/2014 09:53:36 AM,47.52101,-122.269997,POINT (-122.269997 47.52101),F140021115
5270 Rainier Av S,Aid Response,02/28/2014 10:18:24 AM,47.554937,-122.282393,POINT (-122.282393 47.554937),F140021117
1811 Eastlake Av,Aid Response,02/28/2014 10:19:33 AM,47.618002,-122.329183,POINT (-122.329183 47.618002),F140021118
4318 Dayton Av N,Aid Response,02/28/2014 10:23:45 AM,47.659177,-122.352071,POINT (-122.352071 47.659177),F140021119
4540 15th Av Ne,Aid Response,02/28/2014 10:27:43 AM,47.661621,-122.311988,POINT (-122.311988 47.661621),F140021120
8437 25th Av Sw,Medic Response,02/28/2014 10:29:23 AM,47.527602,-122.364511,POINT (-122.364511 47.527602),F140021121
7128 29th Av Sw,Aid Response,02/28/2014 10:31:09 AM,47.538932,-122.369813,POINT (-122.369813 47.538932),F140021122
8524 8th Av Ne,Aid Response,02/28/2014 10:31:24 AM,47.690597,-122.320309,POINT (-122.320309 47.690597),F140021123
3rd Av / Madison St,Aid Response,02/28/2014 10:35:08 AM,47.605624,-122.334019,POINT (-122.334019 47.605624),F140021124
1205 Thomas St,Aid Response,02/28/2014 10:39:42 AM,47.620814,-122.332852,POINT (-122.332852 47.620814),F140021125
306 6th Av S,Medic Response,02/28/2014 10:41:20 AM,47.599981,-122.326357,POINT (-122.326357 47.599981),F140021126
1191 2nd Av,AFA4 - Auto Alarm 2 + 1 + 1,02/28/2014 10:45:21 AM,47.606528,-122.336381,POINT (-122.336381 47.606528),F140021127
12505 Greenwood Av N,Aid Response,02/28/2014 10:47:22 AM,47.719638,-122.355539,POINT (-122.355539 47.719638),F140021128
2315 Ne 65th St,Aid Response,02/28/2014 10:53:38 AM,47.675775,-122.302579,POINT (-122.302579 47.675775),F140021130
4421 Greenwood Av N,Medic Response,02/28/2014 10:53:56 AM,47.660475,-122.355444,POINT (-122.355444 47.660475),F140021131
2402 2nd Av,Aid Response,02/28/2014 10:57:23 AM,47.614815,-122.346964,POINT (-122.346964 47.614815),F140021132
2000 M L King Jr Way S,Aid Response,02/28/2014 11:03:40 AM,47.58548,-122.298131,POINT (-122.298131 47.58548),F140021134
85 Pike St,Aid Response,02/28/2014 11:13:23 AM,47.608584,-122.340581,POINT (-122.340581 47.608584),F140021135
701 5th Av,Auto Fire Alarm,02/28/2014 11:13:52 AM,47.604413,-122.329842,POINT (-122.329842 47.604413),F140021136
1205 Thomas St,Medic Response,02/28/2014 11:21:37 AM,47.620814,-122.332852,POINT (-122.332852 47.620814),F140021137
2720 E Madison St,Aid Response,02/28/2014 11:23:02 AM,47.623153,-122.296667,POINT (-122.296667 47.623153),F140021138
910 Sw Kenyon St,Activated CO Detector,02/28/2014 11:23:22 AM,47.531935,-122.346896,POINT (-122.346896 47.531935),F140021139
2022 Boren Av,Aid Response,02/28/2014 11:34:27 AM,47.617943,-122.334397,POINT (-122.334397 47.617943),F140021142
9227 39th Av S,Aid Response Yellow,02/28/2014 11:39:02 AM,47.520929,-122.28369,POINT (-122.28369 47.520929),F140021143
514 S King St,Aid Response,02/28/2014 11:46:00 AM,47.598356,-122.327484,POINT (-122.327484 47.598356),F140021147
999 Nw Leary Way,Trans to AMR,02/28/2014 11:47:04 AM,47.663657,-122.37045,POINT (-122.37045 47.663657),F140021148
2929 1st Av,Auto Fire Alarm,02/28/2014 11:48:41 AM,47.617141,-122.352885,POINT (-122.352885 47.617141),F140021149
10400 60th Av S,Aid Response Yellow,02/28/2014 11:50:26 AM,47.507677,-122.258375,POINT (-122.258375 47.507677),F140021150
206 Broadway E,Auto Fire Alarm,02/28/2014 11:58:04 AM,47.619968,-122.320874,POINT (-122.320874 47.619968),F140021151
7716 46th Av Sw,Medic Response,02/28/2014 12:14:01 PM,47.533505,-122.391538,POINT (-122.391538 47.533505),F140021155
4523 52nd Av S,Aid Response,02/28/2014 12:32:27 PM,47.562705,-122.268518,POINT (-122.268518 47.562705),F140021157
1539 18th Av S,Automatic Fire Alarm Resd,02/28/2014 12:35:20 PM,47.589014,-122.309474,POINT (-122.309474 47.589014),F140021159
819 E Pike St,"Medic Response, 7 per Rule",02/28/2014 12:42:36 PM,47.614068,-122.321853,POINT (-122.321853 47.614068),F140021161
2720 E Madison St,Medic Response,02/28/2014 12:46:27 PM,47.623153,-122.296667,POINT (-122.296667 47.623153),F140021162
Occidental Av S / S Jackson St,Aid Response,02/28/2014 12:48:29 PM,47.599203,-122.332882,POINT (-122.332882 47.599203),F140021163
9009 Greenwood Av N,Aid Response,02/28/2014 12:49:45 PM,47.69429,-122.35534,POINT (-122.35534 47.69429),F140021164
2519 1st Av,Automatic Medical Alarm,02/28/2014 12:57:13 PM,47.614798,-122.348918,POINT (-122.348918 47.614798),F140021166
12740 30th Av Ne,Aid Response,02/28/2014 01:00:58 PM,47.721329,-122.296339,POINT (-122.296339 47.721329),F140021167
7800 RENTON AV S,Aid Response,02/28/2014 01:06:43 PM,47.532486,-122.278575,POINT (-122.278575 47.532486),F140021168
725 9th Av,Medic Response,02/28/2014 01:12:10 PM,47.606444,-122.325563,POINT (-122.325563 47.606444),F140021169
105 5th Av S,1RED 1 Unit,02/28/2014 01:15:26 PM,47.601643,-122.327656,POINT (-122.327656 47.601643),F140021170
12553 35th Av Ne,Aid Response,02/28/2014 01:16:30 PM,47.719972,-122.290779,POINT (-122.290779 47.719972),F140021171
700 Nw 42nd St,Auto Fire Alarm,02/28/2014 01:16:31 PM,47.657761,-122.365036,POINT (-122.365036 47.657761),F140021172
1200 12th Av S,Medic Response,02/28/2014 01:19:55 PM,47.592105,-122.317281,POINT (-122.317281 47.592105),F140021173
1851 Ne Grant Ln,Aid Response,02/28/2014 01:20:05 PM,47.65532,-122.307891,POINT (-122.307891 47.65532),F140021174
4th Av / Marion St,Aid Response,02/28/2014 01:21:03 PM,47.605374,-122.332257,POINT (-122.332257 47.605374),F140021175
2030 3rd Av,Aid Response,02/28/2014 01:29:55 PM,47.612626,-122.341277,POINT (-122.341277 47.612626),F140021176
4057 5th Av Ne,Auto Fire Alarm,02/28/2014 01:31:00 PM,47.65635,-122.323496,POINT (-122.323496 47.65635),F140021177
116 Stewart St,Aid Response,02/28/2014 01:34:16 PM,47.610387,-122.341198,POINT (-122.341198 47.610387),F140021179
S Fidalgo St / 4th Av S,Motor Vehicle Accident,02/28/2014 01:34:46 PM,47.550459,-122.329577,POINT (-122.329577 47.550459),F140021180
9455 27th Av Sw,Aid Response,02/28/2014 01:36:51 PM,47.518178,-122.367277,POINT (-122.367277 47.518178),F140021181
4710 19th Av Ne,Auto Fire Alarm,02/28/2014 01:39:16 PM,47.663106,-122.307217,POINT (-122.307217 47.663106),F140021183
M L King Jr Way S / S Hanford St,Aid Response,02/28/2014 01:42:32 PM,47.575048,-122.296851,POINT (-122.296851 47.575048),F140021184
1443 N Northlake Way,Auto Fire Alarm,02/28/2014 01:42:41 PM,47.647779,-122.340548,POINT (-122.340548 47.647779),F140021186
Greenwood Av N / N 105th St,Motor Vehicle Accident,02/28/2014 01:46:28 PM,47.705084,-122.355453,POINT (-122.355453 47.705084),F140021188
4839 Beach Dr Sw,Aid Response,02/28/2014 01:52:12 PM,47.558537,-122.401935,POINT (-122.401935 47.558537),F140021189
BOREN AV / UNIVERSITY ST,Rescue Automobile,02/28/2014 01:51:38 PM,47.611479,-122.327097,POINT (-122.327097 47.611479),F140021190
9TH AV / PINE ST,Aid Response,02/28/2014 02:12:47 PM,47.613528,-122.332042,POINT (-122.332042 47.613528),F140021194
35th Av Sw / Sw Webster St,Aid Response,02/28/2014 02:14:47 PM,47.535568,-122.376605,POINT (-122.376605 47.535568),F140021196
2959 Utah Av S,Auto Fire Alarm,02/28/2014 02:16:34 PM,47.577302,-122.335127,POINT (-122.335127 47.577302),F140021197
3042 37th Av Sw,Aid Response,02/28/2014 02:18:13 PM,47.577038,-122.378115,POINT (-122.378115 47.577038),F140021198
3333 Wallingford Av N,Medic Response,02/28/2014 02:36:29 PM,47.647403,-122.336358,POINT (-122.336358 47.647403),F140021201
9776 Holman Rd Nw,Medic Response,02/28/2014 02:40:12 PM,47.701039,-122.363424,POINT (-122.363424 47.701039),F140021203
415 10th Av,Aid Response,02/28/2014 02:55:46 PM,47.605346,-122.319413,POINT (-122.319413 47.605346),F140021205
8402 Renton Av S,Unk Odor,02/28/2014 02:59:29 PM,47.527835,-122.27763,POINT (-122.27763 47.527835),F140021206
9061 Seward Park Av S,Medic Response,02/28/2014 03:01:27 PM,47.521595,-122.264225,POINT (-122.264225 47.521595),F140021207
9508 30th Av Ne,Medic Response,02/28/2014 03:04:39 PM,47.697564,-122.296021,POINT (-122.296021 47.697564),F140021208
747 Broadway,Medic Response,02/28/2014 03:13:53 PM,47.608621,-122.320756,POINT (-122.320756 47.608621),F140021212
1902 2nd Av,Aid Response,02/28/2014 03:17:12 PM,47.610972,-122.340465,POINT (-122.340465 47.610972),F140021213
41st Av Sw / Sw Admiral Way,Trans to AMR,02/28/2014 03:18:32 PM,47.581176,-122.383889,POINT (-122.383889 47.581176),F140021214
319 Nw 85th St,Aid Response,02/28/2014 03:20:53 PM,47.690626,-122.360809,POINT (-122.360809 47.690626),F140021215
851 Nw Carkeek Park Rd,1RED 1 Unit,02/28/2014 03:20:28 PM,47.711241,-122.366794,POINT (-122.366794 47.711241),F140021216
999 3rd Av,Aid Response,02/28/2014 03:26:57 PM,47.605624,-122.334019,POINT (-122.334019 47.605624),F140021217
15 Roy St,Aid Response,02/28/2014 03:48:58 PM,47.625454,-122.356526,POINT (-122.356526 47.625454),F140021220
2224 8th Av,Aid Response,02/28/2014 03:49:44 PM,47.617439,-122.3395,POINT (-122.3395 47.617439),F140021221
401 Broadway E,Aid Response,02/28/2014 03:56:18 PM,47.621988,-122.320906,POINT (-122.320906 47.621988),F140021222
8760 Greenwood Av N,Aid Response,02/28/2014 04:01:37 PM,47.692774,-122.355325,POINT (-122.355325 47.692774),F140021223
1431 Minor Av,Medic Response,02/28/2014 04:11:17 PM,47.613037,-122.326981,POINT (-122.326981 47.613037),F140021225
155 Nw 59th St,Medic Response,02/28/2014 04:12:53 PM,47.671616,-122.358756,POINT (-122.358756 47.671616),F140021226
4550 Fauntleroy Way Sw,Medic Response,02/28/2014 04:15:35 PM,47.561944,-122.380504,POINT (-122.380504 47.561944),F140021227
3621 33rd Av S,Auto Fire Alarm,02/28/2014 04:18:53 PM,47.571408,-122.291001,POINT (-122.291001 47.571408),F140021228
224 24th Av E,Aid Response,02/28/2014 04:19:52 PM,47.620449,-122.301133,POINT (-122.301133 47.620449),F140021230
11556 Greenwood Av N,Aid Response,02/28/2014 04:44:06 PM,47.712849,-122.35551,POINT (-122.35551 47.712849),F140021236
9724 Aurora Av N,Aid Response,02/28/2014 04:44:38 PM,47.699832,-122.344632,POINT (-122.344632 47.699832),F140021237
9262 RAINIER AV S,Aid Response,02/28/2014 04:45:44 PM,47.519853,-122.268364,POINT (-122.268364 47.519853),F140021238
2225 4th Av,Medic Response,02/28/2014 04:47:19 PM,47.614788,-122.342952,POINT (-122.342952 47.614788),F140021240
516 Harrison St,Aid Response,02/28/2014 04:47:23 PM,47.622073,-122.347012,POINT (-122.347012 47.622073),F140021241
5300 24th Av Ne,Aid Response,02/28/2014 04:57:33 PM,47.66707,-122.301946,POINT (-122.301946 47.66707),F140021242
Lake City Way Ne / Ne 127th St,Motor Vehicle Accident,02/28/2014 05:05:14 PM,47.721091,-122.294161,POINT (-122.294161 47.721091),F140021245
800 4TH AV N,Aid Response Yellow,02/28/2014 05:10:36 PM,47.626286,-122.348863,POINT (-122.348863 47.626286),F140021250
14100 Linden Av N,Aid Response Yellow,02/28/2014 05:11:43 PM,47.73104,-122.347764,POINT (-122.347764 47.73104),F140021252
35th Av Sw / Sw Morgan St,Aid Response,02/28/2014 05:12:38 PM,47.544683,-122.376445,POINT (-122.376445 47.544683),F140021253
8301 Golden Gardens Dr Nw,Medic Response,02/28/2014 05:15:16 PM,47.690648,-122.401956,POINT (-122.401956 47.690648),F140021255
4th Av S / S Michigan St,Motor Vehicle Accident,02/28/2014 05:17:19 PM,47.545337,-122.329588,POINT (-122.329588 47.545337),F140021257
6312 California Av Sw,Automatic Medical Alarm,02/28/2014 05:19:37 PM,47.546561,-122.387196,POINT (-122.387196 47.546561),F140021259
410 Broadway  E,Aid Response,02/28/2014 05:25:01 PM,47.622093,-122.320908,POINT (-122.320908 47.622093),F140021261
10446 67th Av S,Aid Response,02/28/2014 05:27:29 PM,47.507752,-122.250025,POINT (-122.250025 47.507752),F140021263
42nd Av Sw / Sw Alaska St,Aid Response,02/28/2014 05:35:19 PM,47.561101,-122.385457,POINT (-122.385457 47.561101),F140021267
9027 16TH AV SW,Fire in Single Family Res,02/28/2014 05:35:32 PM,47.52262,-122.355107,POINT (-122.355107 47.52262),F140021268
5014 37th Av Sw,Aid Response Yellow,02/28/2014 05:40:05 PM,47.557314,-122.378907,POINT (-122.378907 47.557314),F140021271
1203 James St,Aid Response,02/28/2014 05:43:39 PM,47.606955,-122.321401,POINT (-122.321401 47.606955),F140021272
4719 12th Av Ne,Aid Response,02/28/2014 05:45:49 PM,47.663215,-122.315262,POINT (-122.315262 47.663215),F140021274
1st Av S / S Hanford St,Aid Response,02/28/2014 05:53:13 PM,47.575576,-122.334203,POINT (-122.334203 47.575576),F140021275
901 Taylor Av N,Rescue Elevator,02/28/2014 06:03:21 PM,47.627155,-122.346245,POINT (-122.346245 47.627155),F140021277
SW FLORIDA ST / HARBOR AV SW,Motor Vehicle Accident,02/28/2014 06:04:48 PM,47.581298,-122.37287,POINT (-122.37287 47.581298),F140021278
12546 33rd Av Ne,Aid Response Yellow,02/28/2014 06:07:20 PM,47.719433,-122.29273,POINT (-122.29273 47.719433),F140021281
