PdId,IncidntNum,Incident Code,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,location,SF Find Neighborhoods 2 2,Current Police Districts 2 2,Current Supervisor Districts 2 2,Analysis Neighborhoods 2 2,DELETE - Fire Prevention Districts 2 2,DELETE - Police Districts 2 2,DELETE - Supervisor Districts 2 2,DELETE - Zip Codes 2 2,DELETE - Neighborhoods 2 2,DELETE - 2017 Fix It Zones 2 2,Civic Center Harm Reduction Project Boundary 2 2,Fix It Zones as of 2017-11-06  2 2,DELETE - HSOC Zones 2 2,Fix It Zones as of 2018-02-07 2 2,"CBD, BID and GBD Boundaries as of 2017 2 2","Areas of Vulnerability, 2016 2 2",Central Market/Tenderloin Boundary 2 2,Central Market/Tenderloin Boundary Polygon - Updated 2 2,HSOC Zones as of 2018-06-05 2 2,OWED Public Spaces 2 2,Neighborhoods 2
4046152527010,040461525,27010,FRAUD,DEFRAUDING AN INNKEEPER,Thursday,04/22/2004,17:20,NORTHERN,"ARREST, CITED",STEINER ST / GREENWICH ST,-122.437515994815,37.7987403420378,POINT (-122.437515994815 37.7987403420378),14,4,6,13,13,9,1,57,17,,,,,,,1,,,,,14
3090905274000,030909052,74000,MISSING PERSON,MISSING ADULT,Friday,08/01/2003,10:00,CENTRAL,NONE,800 Block of JACKSON ST,-122.408915877933,37.7956846200145,POINT (-122.408915877933 37.7956846200145),104,6,3,6,3,1,10,28857,4,5,,5,,5,,2,,,,,104
10602602571000,106026025,71000,NON-CRIMINAL,LOST PROPERTY,Friday,02/19/2010,16:30,SOUTHERN,NONE,1000 Block of MARKET ST,-122.411071423064,37.7817511307229,POINT (-122.411071423064 37.7817511307229),20,5,10,36,14,2,9,28852,36,17,1,18,1,18,6,2,1,1,1,35,20
6124723305041,061247233,05041,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Tuesday,11/21/2006,17:00,TARAVAL,NONE,2100 Block of GREAT HWY,-122.507497565388,37.7463080639539,POINT (-122.50749756538798 37.7463080639539),39,10,7,35,1,8,3,29491,35,,,,,,,1,,,,,39
7029230664080,070292306,64080,SUSPICIOUS OCC,SUSPICIOUS PERSON,Wednesday,03/21/2007,07:08,INGLESIDE,NONE,MISSION ST / EXCELSIOR AV,-122.433623421746,37.7262358304722,POINT (-122.43362342174599 37.7262358304722),90,9,1,7,9,7,6,28861,5,,,,,4,,2,,,,,90
3134870805072,031348708,05072,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Friday,11/14/2003,22:00,TENDERLOIN,NONE,0 Block of GROVE ST,-122.41565370001,37.7787196511256,POINT (-122.41565370000998 37.7787196511256),21,5,10,36,7,10,9,28852,36,,1,,1,,7,2,1,1,1,,21
13057129204138,130571292,04138,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,07/11/2013,19:20,INGLESIDE,"ARREST, BOOKED",100 Block of BRITTON ST,-122.412741397426,37.7123588004385,POINT (-122.412741397426 37.7123588004385),75,9,9,40,9,7,8,309,39,,,,,,,2,,,,,75
4020677909015,040206779,09015,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",Thursday,01/22/2004,11:00,BAYVIEW,NONE,1400 Block of WAYLAND ST,-122.416408207436,37.7229001380285,POINT (-122.41640820743602 37.7229001380285),92,2,2,25,9,3,7,309,28,,,,,,,1,,,,,92
3064328816620,030643288,16620,DRUG/NARCOTIC,POSSESSION OF COCAINE,Tuesday,05/27/2003,14:25,NORTHERN,"ARREST, BOOKED",800 Block of WEBSTER ST,-122.430095242111,37.7783762836471,POINT (-122.43009524211098 37.7783762836471),97,4,11,39,15,9,11,29492,41,,,,,,,2,,,,,97
3118863903424,031188639,03424,ROBBERY,ATTEMPTED ROBBERY COMM. ESTAB. WITH BODILY FORCE,Thursday,10/09/2003,08:35,INGLESIDE,NONE,4600 Block of MISSION ST,-122.435041282959,37.7242560470421,POINT (-122.43504128295902 37.7242560470421),90,9,1,7,9,7,6,28861,5,,,,,4,,2,,,,,90
9102627374000,091026273,74000,MISSING PERSON,MISSING ADULT,Sunday,10/04/2009,12:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.40340479147902 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
7114358013060,071143580,13060,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Wednesday,11/07/2007,16:30,TENDERLOIN,"ARREST, CITED",ELLIS ST / HYDE ST,-122.416075285051,37.7844496612791,POINT (-122.416075285051 37.7844496612791),20,5,10,36,7,10,9,28858,36,17,,18,,18,6,2,1,1,,,20
9086422064070,090864220,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,08/22/2009,20:30,INGLESIDE,"ARREST, BOOKED",0 Block of LAGRANDE AV,-122.423828161069,37.7244632497626,POINT (-122.423828161069 37.7244632497626),90,9,1,7,9,7,6,309,5,,,,,,,1,,,,,90
12059999703014,120599997,03014,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,07/29/2012,18:30,PARK,NONE,DIVISADERO ST / EDDY ST,-122.438928631199,37.7805874490401,POINT (-122.43892863119902 37.780587449040105),13,4,11,39,15,5,11,29490,41,,,,,,,2,,,,,13
4133701407046,041337014,07046,VEHICLE THEFT,"VEHICLE, RECOVERED, OTHER VEHICLE",Monday,11/22/2004,13:30,BAYVIEW,NONE,1000 Block of ILLINOIS ST,-122.387508487305,37.7592586166308,POINT (-122.38750848730501 37.7592586166308),55,2,9,26,10,3,8,28856,29,20,,22,,22,14,1,,,,,55
3144579627170,031445796,27170,OTHER OFFENSES,RESISTING ARREST,Friday,12/12/2003,11:30,NORTHERN,"ARREST, BOOKED",300 Block of PAGE ST,-122.426555668987,37.7736130616387,POINT (-122.42655566898702 37.7736130616387),26,4,11,9,7,9,11,28852,10,,,,,,,1,,,,,26
11092482106362,110924821,06362,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,11/16/2011,15:42,TARAVAL,"ARREST, CITED",3200 Block of 20TH AV,-122.475647460786,37.7285280627465,POINT (-122.47564746078602 37.7285280627465),41,10,8,16,1,8,4,64,14,,,,,,,2,,,,,41
10021598106314,100215981,06314,LARCENY/THEFT,GRAND THEFT BICYCLE,Wednesday,03/03/2010,18:00,NORTHERN,NONE,1500 Block of SUTTER ST,-122.425861480958,37.7869713417687,POINT (-122.42586148095799 37.7869713417687),100,4,11,15,13,9,11,28858,13,,,,,,,2,,,,,100
9030628871000,090306288,71000,NON-CRIMINAL,LOST PROPERTY,Wednesday,03/11/2009,17:00,CENTRAL,NONE,700 Block of GRANT AV,-122.406194337856,37.7940561162458,POINT (-122.40619433785601 37.7940561162458),104,6,3,6,3,1,10,28857,4,5,,5,,5,,2,,,,,104
13054315026142,130543150,26142,KIDNAPPING,FALSE IMPRISONMENT,Tuesday,07/02/2013,07:10,BAYVIEW,"ARREST, BOOKED",0 Block of DAKOTA ST,-122.395635436168,37.7535645746594,POINT (-122.39563543616799 37.7535645746594),54,2,9,26,10,3,8,28856,29,,,,,,,2,,,,,54
11070300163010,110703001,63010,WARRANTS,WARRANT ARREST,Thursday,09/01/2011,15:05,BAYVIEW,"ARREST, BOOKED",4700 Block of 3RD ST,-122.390689582557,37.7352172280077,POINT (-122.390689582557 37.7352172280077),86,2,9,1,10,3,8,58,1,11,,13,,13,,2,,,,,86
11064916030000,110649160,30000,OTHER OFFENSES,"PERMIT VIOLATION, POLICE (GENERAL)",Saturday,08/13/2011,21:38,MISSION,"ARREST, CITED",2600 Block of MISSION ST,-122.41860030589,37.7546255872838,POINT (-122.41860030589001 37.7546255872838),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
12046967963010,120469679,63010,WARRANTS,WARRANT ARREST,Thursday,06/14/2012,23:23,SOUTHERN,"ARREST, BOOKED",TURK ST / MASON ST,-122.408953598279,37.783287873572,POINT (-122.408953598279 37.783287873572),20,5,10,36,14,2,9,28853,36,17,1,18,,18,7,2,1,1,,35,20
10112039313060,101120393,13060,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Saturday,12/04/2010,21:00,MISSION,"ARREST, CITED",17TH ST / CAPP ST,-122.418486296575,37.7634954373144,POINT (-122.41848629657501 37.7634954373144),53,3,2,20,8,4,7,28859,19,12,,14,3,14,,2,,,3,,53
10602944906244,106029449,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/09/2010,10:15,BAYVIEW,NONE,300 Block of HARBOR RD,-122.380601151272,37.7337210128811,POINT (-122.38060115127199 37.7337210128811),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
12615476906244,126154769,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,09/16/2012,00:01,SOUTHERN,NONE,RUSS ST / HOWARD ST,-122.408275664977,37.7788598479471,POINT (-122.40827566497701 37.7788598479471),32,1,10,34,14,2,9,28853,34,24,1,6,1,6,,2,1,1,1,,32
4086409816650,040864098,16650,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,07/29/2004,19:50,RICHMOND,"ARREST, BOOKED",GEARY BL / 15TH AV,-122.473984424222,37.7805743129884,POINT (-122.473984424222 37.7805743129884),5,8,4,29,11,6,2,54,26,,,,,,,1,,,,,5
7130577473000,071305774,73000,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Friday,12/21/2007,16:15,NORTHERN,UNFOUNDED,3000 Block of FILLMORE ST,-122.435654173631,37.7975553049591,POINT (-122.435654173631 37.7975553049591),15,4,6,13,13,9,1,57,17,,,,,,,1,,,,,15
11051418764070,110514187,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,02/17/2010,12:00,RICHMOND,NONE,300 Block of 8TH AV,-122.466424377549,37.7818716046508,POINT (-122.46642437754902 37.7818716046508),5,8,4,11,11,6,2,54,11,,,,,,,1,,,,,5
3087818409120,030878184,09120,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",Thursday,07/03/2003,15:00,BAYVIEW,NONE,800 Block of LE CONTE AV,-122.395775347748,37.717345915805,POINT (-122.39577534774801 37.717345915805),88,2,9,1,10,3,8,58,1,,,,,,,1,,,,,88
3080385204134,030803852,04134,ASSAULT,BATTERY,Sunday,07/06/2003,07:30,TARAVAL,NONE,400 Block of VERNON ST,-122.468133212154,37.7206791214402,POINT (-122.468133212154 37.7206791214402),64,10,1,24,9,8,6,64,24,,,,,,,2,,,,,64
8026748026170,080267480,26170,OTHER OFFENSES,PROBATION VIOLATION,Thursday,03/13/2008,03:31,TENDERLOIN,"ARREST, BOOKED",200 Block of TAYLOR ST,-122.411115854179,37.7846080818887,POINT (-122.411115854179 37.7846080818887),20,5,10,36,14,10,9,28852,36,17,,18,,18,6,2,1,1,,,20
12033626619050,120336266,19050,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Friday,04/27/2012,14:20,SOUTHERN,NONE,1500 Block of MISSION ST,-122.417975390351,37.7737509379648,POINT (-122.417975390351 37.7737509379648),32,1,10,20,8,2,9,28853,19,,1,,1,,7,2,1,1,1,,32
8094358330180,080943583,30180,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Saturday,09/06/2008,09:00,BAYVIEW,"ARREST, BOOKED",WILLIAMS AV / 3RD ST,-122.392625489263,37.7292804432175,POINT (-122.39262548926298 37.7292804432175),87,2,9,1,10,3,8,58,1,11,,13,,13,,2,,,,,87
12045384805042,120453848,05042,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",Friday,06/08/2012,07:30,BAYVIEW,NONE,400 Block of TOCOLOMA AV,-122.398803886349,37.7100060540269,POINT (-122.39880388634901 37.7100060540269),89,2,9,1,10,3,8,309,1,,,,,,,1,,,,,89
7039656613070,070396566,13070,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Saturday,04/21/2007,22:50,TENDERLOIN,"ARREST, CITED",ELLIS ST / LARKIN ST,-122.417710344726,37.7842362877887,POINT (-122.41771034472599 37.7842362877887),20,5,10,36,7,9,9,28858,36,17,,18,,18,6,2,1,1,,,20
9077773674000,090777736,74000,MISSING PERSON,MISSING ADULT,Friday,07/31/2009,16:30,MISSION,LOCATED,800 Block of POTRERO AV,-122.406725329529,37.7585641691709,POINT (-122.406725329529 37.7585641691709),54,3,9,20,10,4,8,28859,19,,,,3,,,2,,,3,,54
9044917328165,090449173,28165,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Thursday,04/30/2009,02:46,RICHMOND,"ARREST, BOOKED",400 Block of ARGUELLO BL,-122.458996280298,37.7822011857455,POINT (-122.458996280298 37.7822011857455),5,8,4,11,11,6,2,54,11,,,,,,,1,,,,,5
7069443904012,070694439,04012,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Saturday,07/07/2007,23:45,BAYVIEW,"ARREST, BOOKED",1500 Block of KIRKWOOD AV,-122.388879303147,37.7374861949477,POINT (-122.38887930314701 37.7374861949477),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
8071666906244,080716669,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/09/2008,01:00,INGLESIDE,NONE,400 Block of ARLINGTON ST,-122.42940335725,37.7352902464447,POINT (-122.42940335725 37.7352902464447),59,9,5,10,2,7,5,63,7,,,,,,,1,,,,,59
10000142304134,100001423,04134,ASSAULT,BATTERY,Friday,01/01/2010,04:20,TENDERLOIN,NONE,HYDE ST / OFARRELL ST,-122.416261836834,37.7853750846376,POINT (-122.41626183683401 37.7853750846376),20,5,10,36,7,10,9,28858,36,,,,,,6,2,1,1,,,20
5023361504013,050233615,04013,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Tuesday,03/01/2005,07:33,MISSION,"ARREST, BOOKED",15TH ST / JULIAN AV,-122.421057854847,37.7665987781524,POINT (-122.42105785484702 37.7665987781524),53,3,2,20,8,4,7,28853,19,,,,3,,,2,,,3,,53
10067987603071,100679876,03071,ROBBERY,"ROBBERY, ARMED WITH A GUN",Sunday,07/25/2010,05:45,SOUTHERN,NONE,1300 Block of HARRISON ST,-122.410328908351,37.7722502855716,POINT (-122.41032890835102 37.7722502855716),32,1,10,34,8,2,9,28853,34,,,,,,,2,,,,,32
3086603210125,030866032,10125,FRAUD,"FALSE PRETENSES, GRAND THEFT",Monday,07/21/2003,14:31,PARK,"ARREST, BOOKED",2600 Block of GEARY BL,-122.446612978839,37.7822458223917,POINT (-122.44661297883898 37.7822458223917),13,8,6,18,15,5,1,54,16,,,,,,,1,,,,,13
7106414628160,071064146,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,10/16/2007,18:00,BAYVIEW,NONE,100 Block of WESTPOINT RD,-122.380382266471,37.7353538209895,POINT (-122.380382266471 37.7353538209895),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
6089630064080,060896300,64080,SUSPICIOUS OCC,SUSPICIOUS PERSON,Wednesday,08/23/2006,11:00,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,POINT (-122.41965834370998 37.7642205603745),53,3,2,20,8,4,7,28859,19,12,,14,3,14,,2,,,3,,53
13039394965016,130393949,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,05/13/2013,19:30,NORTHERN,"ARREST, CITED",VANNESS AV / MCALLISTER ST,-122.420250482603,37.7800745746334,POINT (-122.42025048260301 37.7800745746334),21,4,11,9,7,9,11,28852,10,,1,,1,,8,1,,,1,,21
13031515305053,130315153,05053,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Wednesday,04/10/2013,13:30,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406690592261,37.7852071918419,POINT (-122.406690592261 37.7852071918419),19,5,3,8,14,2,10,28852,6,,,,,,5,2,,,,35,19
8115777568020,081157775,68020,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Wednesday,10/29/2008,10:40,MISSION,NONE,2300 Block of MARKET ST,-122.434229003953,37.7634850137846,POINT (-122.43422900395302 37.76348501378461),28,3,5,5,15,4,5,28862,3,1,,1,5,,9,1,,,5,,28
3074782404023,030747824,04023,ASSAULT,ATTEMPTED HOMICIDE WITH A DANGEROUS WEAPON,Sunday,06/22/2003,04:07,SOUTHERN,"ARREST, BOOKED",100 Block of HARRIET ST,-122.405211267117,37.7775683661405,POINT (-122.405211267117 37.7775683661405),32,1,10,34,14,2,9,28853,34,24,,6,,6,,2,,,,,32
10075454771024,100754547,71024,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Tuesday,08/17/2010,14:26,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.411965795229,37.7849141859562,POINT (-122.411965795229 37.7849141859562),20,5,10,36,14,10,9,28852,36,17,,18,,18,6,2,1,1,,,20
3126436462050,031264364,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,10/27/2003,22:23,BAYVIEW,"ARREST, BOOKED",900 Block of VERMONT ST,-122.40354213375,37.757629517625,POINT (-122.40354213375 37.757629517625),54,2,9,26,10,3,8,28856,29,,,,,,,1,,,,,54
9084372965015,090843729,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,08/18/2009,13:10,MISSION,"ARREST, CITED",CLIPPER ST / SANCHEZ ST,-122.429425154175,37.7491591997239,POINT (-122.42942515417501 37.7491591997239),84,3,5,22,2,4,5,28862,22,,,,,,,1,,,,,84
9109321616040,091093216,16040,DRUG/NARCOTIC,SALE OF MARIJUANA,Friday,10/23/2009,15:32,PARK,"ARREST, BOOKED",HAIGHT ST / SHRADER ST,-122.451864552636,37.7693505381781,POINT (-122.451864552636 37.7693505381781),25,7,11,3,15,5,11,29492,9,22,,24,,25,,1,,,,,25
5080929405071,050809294,05071,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,07/20/2005,04:00,NORTHERN,NONE,1200 Block of POST ST,-122.42239642406,37.7864543795731,POINT (-122.42239642406 37.7864543795731),100,4,11,39,13,9,11,28858,41,,,,,,10,1,,,,,100
5129415364070,051294153,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,11/16/2005,08:42,NORTHERN,NONE,OLIVE ST / POLK ST,-122.41945807316,37.7844990197768,POINT (-122.41945807316 37.7844990197768),20,4,10,36,7,9,9,28858,36,,,,,,,2,1,1,,,20
5022129007021,050221290,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,02/24/2005,23:00,MISSION,NONE,20TH ST / BRYANT ST,-122.409770376764,37.7591952167452,POINT (-122.409770376764 37.7591952167452),53,3,9,20,2,4,8,28859,19,,,,3,,,2,,,3,,53
13077067668030,130770676,68030,NON-CRIMINAL,COURTESY REPORT,Friday,09/13/2013,18:47,TENDERLOIN,NONE,0 Block of UNITEDNATIONS PZ,-122.41431222924,37.7798339183587,POINT (-122.41431222924 37.7798339183587),21,5,10,36,7,10,9,28852,36,3,1,3,1,3,6,2,1,1,1,39,21
12011381005012,120113810,05012,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Friday,02/10/2012,00:49,NORTHERN,"ARREST, CITED",1400 Block of FILLMORE ST,-122.432680942926,37.782821449014,POINT (-122.432680942926 37.782821449014),97,4,11,39,15,9,11,29490,41,8,,9,,9,,2,,,,,97
10062363509027,100623635,09027,OTHER OFFENSES,FALSE PERSONATION,Saturday,12/05/2009,14:30,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,POINT (-122.419671780296 37.7650501214668),53,3,2,20,8,4,7,28859,19,12,,14,3,14,,2,,,3,50,53
9125658364070,091256583,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,12/08/2009,20:37,BAYVIEW,NONE,3RD ST / JAMESTOWN AV,-122.396617417719,37.7202310528072,POINT (-122.39661741771899 37.7202310528072),88,2,9,1,10,3,8,58,1,,,,,,,2,,,,,88
13049024406304,130490244,06304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,12/15/2012,00:01,INGLESIDE,NONE,2500 Block of BAY SHORE BL,-122.404882060429,37.7096924520553,POINT (-122.404882060429 37.7096924520553),75,9,9,40,9,7,8,309,39,,,,,,,2,,,,,75
5116682568020,051166825,68020,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,10/16/2005,02:30,TENDERLOIN,"ARREST, BOOKED",700 Block of OFARRELL ST,-122.417107256373,37.7853238292094,POINT (-122.41710725637299 37.7853238292094),20,5,10,36,13,10,9,28858,36,,,,,,,2,1,1,,,20
5003451005113,050034510,05113,BURGLARY,"BURGLARY,APT UNDER CONSTRUCTION, UNLAWFUL ENTRY",Friday,01/07/2005,16:30,SOUTHERN,NONE,1000 Block of HOWARD ST,-122.407376438306,37.779489776176,POINT (-122.407376438306 37.779489776176),32,1,10,34,14,2,9,28853,34,24,1,6,1,6,,2,,,1,,32
8009970013070,080099700,13070,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Tuesday,01/29/2008,04:00,CENTRAL,"ARREST, CITED",SUTTER ST / LARKIN ST,-122.418467747931,37.7879652569797,POINT (-122.418467747931 37.7879652569797),50,6,3,21,13,9,10,28858,21,,,,,,,2,,,,,50
3058805475000,030588054,75000,MISSING PERSON,FOUND PERSON,Tuesday,05/13/2003,15:00,RICHMOND,NONE,7300 Block of GEARY BL,-122.498146426397,37.7795869178092,POINT (-122.498146426397 37.7795869178092),8,8,4,29,11,6,2,55,26,,,,,,,1,,,,,8
6027882709320,060278827,09320,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,03/11/2006,11:52,INGLESIDE,NOT PROSECUTED,0 Block of OCEAN AV,-122.435940703509,37.7237904510244,POINT (-122.43594070350899 37.7237904510244),80,9,1,28,9,7,6,28861,25,,,,,,,2,,,,76,80
4092373572000,040923735,72000,NON-CRIMINAL,FOUND PROPERTY,Friday,08/13/2004,12:00,NORTHERN,NONE,1700 Block of OCTAVIA ST,-122.426943005011,37.7885665156699,POINT (-122.426943005011 37.7885665156699),100,4,11,30,13,9,11,28858,27,,,,,,,1,,,,,100
7065573206362,070655732,06362,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,06/29/2007,15:20,PARK,"ARREST, BOOKED",1700 Block of FULTON ST,-122.445652525154,37.7759612670837,POINT (-122.445652525154 37.7759612670837),97,7,11,18,15,5,11,29492,16,,,,,,,1,,,,,97
5049749106362,050497491,06362,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,05/04/2005,14:00,SOUTHERN,"ARREST, CITED",800 Block of HOWARD ST,-122.403793259489,37.7823235897616,POINT (-122.40379325948902 37.78232358976161),32,1,10,34,6,2,9,28853,34,,,,,,4,2,,,,,32
11093775505053,110937755,05053,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Monday,11/21/2011,11:00,NORTHERN,NONE,1800 Block of UNION ST,-122.429741294345,37.7977645712284,POINT (-122.429741294345 37.7977645712284),15,4,6,13,13,9,1,57,17,,,,,,,1,,,,,15
13023399764070,130233997,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,03/21/2013,07:45,BAYVIEW,NONE,2500 Block of SAN BRUNO AV,-122.404407189561,37.7294075591753,POINT (-122.404407189561 37.7294075591753),91,2,2,25,10,3,7,309,28,,,,,,,2,,,,,91
8079858272000,080798582,72000,NON-CRIMINAL,FOUND PROPERTY,Tuesday,07/29/2008,19:00,PARK,UNFOUNDED,1800 Block of HAIGHT ST,-122.452706340322,37.7692156705894,POINT (-122.452706340322 37.7692156705894),25,7,11,3,15,5,11,29492,9,22,,24,,25,,1,,,,,25
10613602271000,106136022,71000,NON-CRIMINAL,LOST PROPERTY,Sunday,10/24/2010,02:00,NORTHERN,NONE,GOUGH ST / POST ST,-122.424859889029,37.7861964472534,POINT (-122.424859889029 37.7861964472534),100,4,11,15,13,9,11,28858,13,,,,,,,2,,,,,100
10023352926170,100233529,26170,OTHER OFFENSES,PROBATION VIOLATION,Thursday,03/11/2010,15:12,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / JONES ST,-122.412784096502,37.7848656939526,POINT (-122.41278409650201 37.7848656939526),20,5,10,36,7,10,9,28852,36,17,,18,,18,6,2,1,1,,,20
6113639106363,061136391,06363,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,10/24/2006,18:15,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,POINT (-122.40763352074198 37.7841893501425),32,5,10,34,12,2,9,28853,34,17,1,18,,18,5,2,,,,35,32
12059082606153,120590826,06153,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,07/26/2012,17:20,NORTHERN,NONE,FILLMORE ST / MCALLISTER ST,-122.431765489439,37.7786311131248,POINT (-122.431765489439 37.7786311131248),23,4,11,39,15,9,11,29492,41,,,,,,,2,,,,,23
9098262806154,090982628,06154,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,09/22/2009,17:10,NORTHERN,NONE,OFARRELL ST / VANNESS AV,-122.421195221815,37.7847536577561,POINT (-122.421195221815 37.7847536577561),20,4,11,39,13,9,11,28858,41,,,,,,,1,,,,,20
6039126927090,060391269,27090,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Wednesday,04/12/2006,12:00,PARK,NONE,100 Block of GRATTAN ST,-122.450324107616,37.7638786228061,POINT (-122.450324107616 37.7638786228061),114,7,11,3,15,5,11,29492,9,,,,,,,1,,,,,114
7038803071000,070388030,71000,NON-CRIMINAL,LOST PROPERTY,Monday,04/16/2007,15:40,TARAVAL,NONE,24TH AV / TARAVAL ST,-122.481048196583,37.7428142354227,POINT (-122.481048196583 37.7428142354227),40,10,7,35,1,8,3,29491,35,,,25,,24,,1,,,,,40
13616435006244,136164350,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,09/05/2013,13:00,INGLESIDE,NONE,700 Block of MOSCOW ST,-122.431690484339,37.7157728286068,POINT (-122.431690484339 37.7157728286068),90,9,1,7,9,7,6,28861,5,,,,,,,2,,,,,90
12034455430190,120344554,30190,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Tuesday,05/01/2012,06:20,TENDERLOIN,NONE,FULTON ST / LARKIN ST,-122.416769999704,37.7795845776674,POINT (-122.416769999704 37.7795845776674),21,5,10,36,7,9,9,28852,36,,1,,1,,8,2,1,1,1,39,21
10048182509024,100481825,09024,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Monday,05/24/2010,12:30,BAYVIEW,NONE,3RD ST / QUESADA AV,-122.391245623019,37.7332252032804,POINT (-122.39124562301902 37.7332252032804),87,2,9,1,10,3,8,58,1,11,,13,,13,,2,,,,,87
10014988527170,100149885,27170,OTHER OFFENSES,RESISTING ARREST,Sunday,02/14/2010,13:19,RICHMOND,"ARREST, CITED",500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,POINT (-122.466204667893 37.7725405391593),9,8,4,12,11,6,2,54,8,,,,,,,1,,,,,9
13058375815161,130583758,15161,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Tuesday,07/16/2013,05:19,NORTHERN,NONE,800 Block of HAYES ST,-122.430381120594,37.7758830719591,POINT (-122.430381120594 37.7758830719591),22,4,11,9,7,9,11,29492,10,,,,,,,1,,,,,22
