standardCode,networkType,groundElevation,NAME,locationRoad,pointID,elementType
161111,JS,3.66,JS4484330003,文松路,JS4484330003,给水管线点
161111,JS,4.52,JS4504290001,文松路,JS4504290001,给水管线点
161111,JS,4.6,JS4414450008,文松路,JS4414450008,给水管线点
161111,JS,2.83,JS4454380001,文松路,JS4454380001,给水管线点
161111,JS,4.79,JS4454370012,文松路,JS4454370012,给水管线点
161111,JS,0.0,JS4424440006,文松路,JS4424440006,给水管线点
161111,JS,4.49,JS4404480007,文松路,JS4404480007,给水管线点
161111,JS,0.0,JS4414450013,文松路,JS4414450013,给水管线点
161111,JS,3.79,JS4434420013,文松路,JS4434420013,给水管线点
161111,JS,4.8,JS4454380045,文松路,JS4454380045,给水管线点
161111,JS,4.28,JS4474350009,文松路,JS4474350009,给水管线点
161111,JS,4.42,JS4504290008,文松路,JS4504290008,给水管线点
161111,JS,3.44,JS4404460002,文松路,JS4404460002,给水管线点
161111,JS,4.2,JS4434400002,文松路,JS4434400002,给水管线点
161111,JS,3.35,JS4444390008,文松路,JS4444390008,给水管线点
161111,JS,4.28,JS4384500009,文松路,JS4384500009,给水管线点
161111,JS,2.53,JS4404470047,文松路,JS4404470047,给水管线点
161111,JS,3.58,JS4414450025,文松路,JS4414450025,给水管线点
161111,JS,3.56,JS4434420025,文松路,JS4434420025,给水管线点
161111,JS,4.16,JS4454380020,文松路,JS4454380020,给水管线点
161111,JS,4.62,JS4484340005,文松路,JS4484340005,给水管线点
161111,JS,4.53,JS4504290003,文松路,JS4504290003,给水管线点
161111,JS,2.6,JS4414440002,文松路,JS4414440002,给水管线点
161111,JS,3.4,JS4444390005,文松路,JS4444390005,给水管线点
161111,JS,3.73,JS4444390009,文松路,JS4444390009,给水管线点
161111,JS,3.66,JS4394480003,文松路,JS4394480003,给水管线点
161111,JS,4.39,JS4394490020,文松路,JS4394490020,给水管线点
161111,JS,3.89,JS4394490002,文松路,JS4394490002,给水管线点
161111,JS,3.68,JS4424430004,文松路,JS4424430004,给水管线点
161111,JS,3.21,JS4444400013,文松路,JS4444400013,给水管线点
161111,JS,4.26,JS4464360013,文松路,JS4464360013,给水管线点
161111,JS,3.99,JS4494320006,文松路,JS4494320006,给水管线点
161111,JS,0.0,JS4404470045,文松路,JS4404470045,给水管线点
161111,JS,4.2,JS4434410018,文松路,JS4434410018,给水管线点
161111,JS,4.56,JS4464360020,文松路,JS4464360020,给水管线点
161111,JS,4.55,JS4464360019,文松路,JS4464360019,给水管线点
161111,JS,10.5,JS4484620007,滨江滨海路,JS4484620007,给水检查井
161111,JS,9.84,JS4494580012,滨江滨海路,JS4494580012,给水检查井
161111,JS,8.99,JS4494550006,滨江滨海路,JS4494550006,给水检查井
161111,JS,9.23,JS4504510001,滨江滨海路,JS4504510001,给水检查井
161111,JS,7.78,JS4514480004,滨江滨海路,JS4514480004,给水检查井
161111,JS,7.75,JS4534440001,滨江滨海路,JS4534440001,给水检查井
161111,JS,8.37,JS4544410008,滨江滨海路,JS4544410008,给水检查井
161111,JS,7.74,JS4604370003,滨江滨海路,JS4604370003,给水检查井
161111,JS,4.27,JS4624360001,滨江滨海路,JS4624360001,给水检查井
161111,JS,9.96,JS4484610012,滨江滨海路,JS4484610012,给水检查井
161111,JS,9.14,JS4494580009,滨江滨海路,JS4494580009,给水检查井
161111,JS,9.12,JS4494540007,滨江滨海路,JS4494540007,给水检查井
161111,JS,9.39,JS4504500002,滨江滨海路,JS4504500002,给水检查井
161111,JS,0.0,JS4514460011,滨江滨海路,JS4514460011,给水检查井
161111,JS,8.04,JS4534430012,滨江滨海路,JS4534430012,给水检查井
161111,JS,10.43,JS4554410009,滨江滨海路,JS4554410009,给水检查井
161111,JS,8.09,JS4604370011,滨江滨海路,JS4604370011,给水检查井
161111,JS,4.12,JS4624350008,滨江滨海路,JS4624350008,给水检查井
161111,JS,9.72,JS4484610007,滨江滨海路,JS4484610007,给水检查井
161111,JS,10.09,JS4494570011,滨江滨海路,JS4494570011,给水检查井
161111,JS,9.33,JS4504530006,滨江滨海路,JS4504530006,给水检查井
161111,JS,9.04,JS4504500001,滨江滨海路,JS4504500001,给水检查井
161111,JS,7.67,JS4524450017,滨江滨海路,JS4524450017,给水检查井
161111,JS,8.28,JS4534420005,滨江滨海路,JS4534420005,给水检查井
161111,JS,10.49,JS4554400001,滨江滨海路,JS4554400001,给水检查井
161111,JS,7.87,JS4614360009,滨江滨海路,JS4614360009,给水检查井
161111,JS,0.0,JS4584380001,滨江滨海路,JS4584380001,给水检查井
161111,JS,10.48,JS4494590006,滨江滨海路,JS4494590006,给水检查井
161111,JS,9.58,JS4494560016,滨江滨海路,JS4494560016,给水检查井
161111,JS,8.9,JS4504520010,滨江滨海路,JS4504520010,给水检查井
161111,JS,8.1,JS4514480009,滨江滨海路,JS4514480009,给水检查井
161111,JS,8.14,JS4524440002,滨江滨海路,JS4524440002,给水检查井
161111,JS,8.24,JS4544410007,滨江滨海路,JS4544410007,给水检查井
161111,JS,7.8,JS4604370001,滨江滨海路,JS4604370001,给水检查井
161111,JS,4.87,JS4624360002,滨江滨海路,JS4624360002,给水检查井
161111,JS,4.87,JS4434520017,湖文路,JS4434520017,给水检查井
161111,JS,0.0,JS4424490003,湖文路,JS4424490003,给水检查井
161111,JS,4.1,JS4414500001,湖文路,JS4414500001,给水检查井
161111,JS,4.31,JS4434530005,湖文路,JS4434530005,给水检查井
161111,JS,5.18,JS4434520009,湖文路,JS4434520009,给水检查井
161111,JS,0.0,JS4414490003,湖文路,JS4414490003,给水检查井
161111,JS,4.42,JS4424500021,湖文路,JS4424500021,给水检查井
161111,JS,4.86,JS4424500005,湖文路,JS4424500005,给水检查井
161111,JS,4.93,JS4624380034,湖文路,JS4624380034,给水检查井
161111,JS,4.1,JS4414490024,湖文路,JS4414490024,给水检查井
161111,JS,0.0,JS4624380006,湖文路,JS4624380006,给水检查井
161111,JS,3.98,JS4414490011,湖文路,JS4414490011,给水检查井
161111,JS,3.96,JS4434520040,湖文路,JS4434520040,给水检查井
161111,JS,4.25,JS4434530013,湖文路,JS4434530013,给水检查井
161111,JS,3.59,JS4414490014,湖文路,JS4414490014,给水检查井
161111,JS,4.59,JS4424500018,湖文路,JS4424500018,给水检查井
161111,JS,7.63,JS4484560006,金滨路,JS4484560006,给水检查井
161111,JS,3.71,JS4424530007,金滨路,JS4424530007,给水检查井
161111,JS,4.2,JS4394490031,金滨路,JS4394490031,给水检查井
161111,JS,4.87,JS4434550003,金滨路,JS4434550003,给水检查井
161111,JS,5.21,JS4454560002,金滨路,JS4454560002,给水检查井
161111,JS,5.18,JS4454560009,金滨路,JS4454560009,给水检查井
161111,JS,0.0,JS4424530002,金滨路,JS4424530002,给水检查井
161111,JS,3.83,JS4424540013,金滨路,JS4424540013,给水检查井
161111,JS,4.84,JS4434550024,金滨路,JS4434550024,给水检查井
161111,JS,8.2,JS4484570002,金滨路,JS4484570002,给水检查井
161111,JS,3.87,JS4434550020,金滨路,JS4434550020,给水检查井
161111,JS,3.67,JS4404500002,金滨路,JS4404500002,给水检查井
161111,JS,4.27,JS4424540032,金滨路,JS4424540032,给水检查井
161111,JS,4.8,JS4444550003,金滨路,JS4444550003,给水检查井
161111,JS,5.46,JS4454560001,金滨路,JS4454560001,给水检查井
161111,JS,3.72,JS4424530009,金滨路,JS4424530009,给水检查井
161111,JS,3.98,JS4424540006,金滨路,JS4424540006,给水检查井
161111,JS,4.98,JS4434550025,金滨路,JS4434550025,给水检查井
161111,JS,4.41,JS4434550011,金滨路,JS4434550011,给水检查井
161111,JS,4.29,JS4434510002,悦湖路,JS4434510002,给水检查井
161111,JS,5.67,JS4444550025,漳江路,JS4444550025,给水检查井-2
161111,JS,5.18,JS4444580019,漳江路,JS4444580019,给水检查井
161111,JS,4.56,JS4444550012,漳江路,JS4444550012,给水检查井
161111,JS,4.04,JS4434510023,悦湖路,JS4434510023,给水检查井
161111,JS,4.58,JS4424510008,悦湖路,JS4424510008,给水检查井
161111,JS,4.28,JS4434510010,悦湖路,JS4434510010,给水检查井
161111,JS,4.99,JS4454540004,漳江路,JS4454540004,给水检查井-2
161111,JS,4.47,JS4454530009,漳江路,JS4454530009,给水检查井
161111,JS,5.53,JS4444570014,漳江路,JS4444570014,给水检查井
161111,JS,4.1,JS4434500003,悦湖路,JS4434500003,给水检查井
161111,JS,4.95,JS4444560048,漳江路,JS4444560048,给水检查井
161111,JS,5.54,JS4444570015,漳江路,JS4444570015,给水检查井
161111,JS,4.38,JS4444550017,漳江路,JS4444550017,给水检查井
161111,JS,4.72,JS4454530008,漳江路,JS4454530008,给水检查井
161111,JS,5.26,JS4434590017,漳江路,JS4434590017,给水检查井
161111,JS,4.21,JS4434510009,悦湖路,JS4434510009,给水检查井
161111,JS,5.06,JS4444560052,漳江路,JS4444560052,给水检查井
161111,JS,5.5,JS4434590001,漳江路,JS4434590001,给水检查井
161111,JS,5.44,JS4444580021,漳江路,JS4444580021,给水检查井
161111,JS,4.75,JS4444560030,漳江路,JS4444560030,给水检查井
161111,JS,3.92,JS4424510013,悦湖路,JS4424510013,给水检查井
161111,JS,5.06,JS4444560049,漳江路,JS4444560049,给水检查井
161111,JS,4.48,JS4414570003,壶江路,JS4414570003,给水检查井
161111,JS,4.78,JS4404530001,壶江路,JS4404530001,给水检查井
161111,JS,4.95,JS4394500008,壶江路,JS4394500008,给水检查井
161111,JS,4.69,JS4414560014,壶江路,JS4414560014,给水检查井
161111,JS,5.33,JS4404530013,壶江路,JS4404530013,给水检查井
161111,JS,4.86,JS4414560019,壶江路,JS4414560019,给水检查井
161111,JS,4.64,JS4414560004,壶江路,JS4414560004,给水检查井
161111,JS,4.57,JS4394520018,壶江路,JS4394520018,给水检查井
161111,JS,4.91,JS4414540023,壶江路,JS4414540023,给水检查井
161111,JS,4.97,JS4414540025,壶江路,JS4414540025,给水检查井
161111,JS,4.88,JS4394510004,壶江路,JS4394510004,给水检查井
161111,JS,5.01,JS4424610011,东湖路,JS4424610011,给水检查井
161111,JS,5.05,JS4414590013,东湖路,JS4414590013,给水检查井
161111,JS,5.06,JS4404570004,东湖路,JS4404570004,给水检查井
161111,JS,5.04,JS4404550001,东湖路,JS4404550001,给水检查井
161111,JS,4.9,JS4394540003,东湖路,JS4394540003,给水检查井
161111,JS,5.17,JS4394530003,东湖路,JS4394530003,给水检查井
161111,JS,4.67,JS4384510006,东湖路,JS4384510006,给水检查井
161111,JS,4.79,JS4384510016,东湖路,JS4384510016,给水检查井
161111,JS,3.47,JS4374440003,东湖路,JS4374440003,给水检查井
161111,JS,5.01,JS4384520013,东湖路,JS4384520013,给水检查井
161111,JS,5.39,JS4414600001,东湖路,JS4414600001,给水检查井
161111,JS,5.18,JS4404580022,东湖路,JS4404580022,给水检查井
161111,JS,4.87,JS4404560005,东湖路,JS4404560005,给水检查井
161111,JS,5.18,JS4394550028,东湖路,JS4394550028,给水检查井
161111,JS,4.99,JS4394540031,东湖路,JS4394540031,给水检查井
161111,JS,5.01,JS4384520025,东湖路,JS4384520025,给水检查井
161111,JS,4.82,JS4384510043,东湖路,JS4384510043,给水检查井
161111,JS,4.57,JS4394500032,东湖路,JS4394500032,给水检查井
161111,JS,5.3,JS4414550006,东湖路,JS4414550006,给水检查井
161111,JS,5.26,JS4414600017,东湖路,JS4414600017,给水检查井
161111,JS,4.97,JS4404580012,东湖路,JS4404580012,给水检查井
161111,JS,4.96,JS4404570002,东湖路,JS4404570002,给水检查井
161111,JS,4.76,JS4404550019,东湖路,JS4404550019,给水检查井
161111,JS,4.72,JS4394540001,东湖路,JS4394540001,给水检查井
161111,JS,4.76,JS4384530006,东湖路,JS4384530006,给水检查井
161111,JS,4.6,JS4384510034,东湖路,JS4384510034,给水检查井
161111,JS,4.42,JS4394500025,东湖路,JS4394500025,给水检查井
161111,JS,3.3,JS4414540001,东湖路,JS4414540001,给水检查井
161111,JS,5.2,JS4414600020,东湖路,JS4414600020,给水检查井
161111,JS,5.04,JS4414590002,东湖路,JS4414590002,给水检查井
161111,JS,5.2,JS4404570010,东湖路,JS4404570010,给水检查井
161111,JS,5.18,JS4404560001,东湖路,JS4404560001,给水检查井
161111,JS,4.68,JS4394540022,东湖路,JS4394540022,给水检查井
161111,JS,5.19,JS4394530036,东湖路,JS4394530036,给水检查井
161111,JS,4.7,JS4384510010,东湖路,JS4384510010,给水检查井
161111,JS,4.71,JS4384510019,东湖路,JS4384510019,给水检查井
161111,JS,3.43,JS4374440004,东湖路,JS4374440004,给水检查井
161111,JS,4.26,JS4384500024,文松路,JS4384500024,给水管线点
161111,JS,3.56,JS4404470013,文松路,JS4404470013,给水管线点
161111,JS,3.71,JS4424440008,文松路,JS4424440008,给水管线点
161111,JS,3.7,JS4434410007,文松路,JS4434410007,给水管线点
161111,JS,4.08,JS4454370016,文松路,JS4454370016,给水管线点
161111,JS,4.34,JS4484320001,文松路,JS4484320001,给水管线点
161111,JS,4.52,JS4404480006,文松路,JS4404480006,给水管线点
161111,JS,2.3,JS4424440004,文松路,JS4424440004,给水管线点
161111,JS,3.65,JS4454370002,文松路,JS4454370002,给水管线点
161111,JS,4.52,JS4464360018,文松路,JS4464360018,给水管线点
161111,JS,0.0,JS4374510001,文松路,JS4374510001,给水管线点
161111,JS,2.56,JS4404470001,文松路,JS4404470001,给水管线点
161111,JS,0.0,JS4414450018,文松路,JS4414450018,给水管线点
161111,JS,3.48,JS4434420026,文松路,JS4434420026,给水管线点
161111,JS,4.18,JS4454380038,文松路,JS4454380038,给水管线点
161111,JS,4.38,JS4484340001,文松路,JS4484340001,给水管线点
161111,JS,4.58,JS4504290004,文松路,JS4504290004,给水管线点
161111,JS,0.0,JS4414460014,文松路,JS4414460014,给水管线点
161111,JS,4.3,JS4444400016,文松路,JS4444400016,给水管线点
161111,JS,4.32,JS4444390010,文松路,JS4444390010,给水管线点
161111,JS,4.85,JS4384500012,文松路,JS4384500012,给水管线点
161111,JS,2.9,JS4404470009,文松路,JS4404470009,给水管线点
161111,JS,3.57,JS4414450012,文松路,JS4414450012,给水管线点
161111,JS,3.66,JS4434410009,文松路,JS4434410009,给水管线点
161111,JS,4.32,JS4454370018,文松路,JS4454370018,给水管线点
161111,JS,3.64,JS4484330002,文松路,JS4484330002,给水管线点
161111,JS,4.57,JS4504310002,文松路,JS4504310002,给水管线点
161111,JS,4.2,JS4424440001,文松路,JS4424440001,给水管线点
161111,JS,4.26,JS4454380033,文松路,JS4454380033,给水管线点
161111,JS,4.39,JS4444390011,文松路,JS4444390011,给水管线点
161111,JS,3.39,JS4454380022,文松路,JS4454380022,给水管线点
161111,JS,4.49,JS4404480008,文松路,JS4404480008,给水管线点
161111,JS,4.72,JS4394490013,文松路,JS4394490013,给水管线点
161111,JS,4.05,JS4424430009,文松路,JS4424430009,给水管线点
161111,JS,4.06,JS4444390015,文松路,JS4444390015,给水管线点
161111,JS,4.63,JS4464360015,文松路,JS4464360015,给水管线点
161111,JS,4.31,JS4494310005,文松路,JS4494310005,给水管线点
161111,JS,0.0,JS4404470036,文松路,JS4404470036,给水管线点
161111,JS,4.2,JS4434410014,文松路,JS4434410014,给水管线点
161111,JS,4,JS4474350001,文松路,JS4474350001,给水管线点
161111,JS,4.44,JS4464350005,文松路,JS4464350005,给水管线点
161111,JS,10.28,JS4484620003,滨江滨海路,JS4484620003,给水检查井
161111,JS,9.58,JS4494580002,滨江滨海路,JS4494580002,给水检查井
161111,JS,8.84,JS4494550001,滨江滨海路,JS4494550001,给水检查井
161111,JS,9.54,JS4504510008,滨江滨海路,JS4504510008,给水检查井
161111,JS,8.26,JS4514470004,滨江滨海路,JS4514470004,给水检查井
161111,JS,7.67,JS4534430010,滨江滨海路,JS4534430010,给水检查井
161111,JS,9.01,JS4554410001,滨江滨海路,JS4554410001,给水检查井
161111,JS,7.8,JS4604370006,滨江滨海路,JS4604370006,给水检查井
161111,JS,3.19,JS4624350004,滨江滨海路,JS4624350004,给水检查井
161111,JS,9.55,JS4484610009,滨江滨海路,JS4484610009,给水检查井
161111,JS,9.93,JS4494570010,滨江滨海路,JS4494570010,给水检查井
161111,JS,8.54,JS4504540004,滨江滨海路,JS4504540004,给水检查井
161111,JS,9.09,JS4504500009,滨江滨海路,JS4504500009,给水检查井
161111,JS,7.84,JS4524460001,滨江滨海路,JS4524460001,给水检查井
161111,JS,8.26,JS4534420012,滨江滨海路,JS4534420012,给水检查井
161111,JS,10.76,JS4554400005,滨江滨海路,JS4554400005,给水检查井
161111,JS,8.19,JS4614370001,滨江滨海路,JS4614370001,给水检查井
161111,JS,9.32,JS4494570007,滨江滨海路,JS4494570007,给水检查井
161111,JS,9.81,JS4494600008,滨江滨海路,JS4494600008,给水检查井
161111,JS,10.2,JS4494560004,滨江滨海路,JS4494560004,给水检查井
161111,JS,9.23,JS4504530011,滨江滨海路,JS4504530011,给水检查井
161111,JS,8.71,JS4514490009,滨江滨海路,JS4514490009,给水检查井
161111,JS,7.87,JS4524450011,滨江滨海路,JS4524450011,给水检查井
161111,JS,8.38,JS4534420008,滨江滨海路,JS4534420008,给水检查井
161111,JS,9.46,JS4564400007,滨江滨海路,JS4564400007,给水检查井
161111,JS,7.54,JS4614360006,滨江滨海路,JS4614360006,给水检查井
161111,JS,9.89,JS4484630003,滨江滨海路,JS4484630003,给水检查井
161111,JS,10.07,JS4494590014,滨江滨海路,JS4494590014,给水检查井
161111,JS,9.13,JS4494550009,滨江滨海路,JS4494550009,给水检查井
161111,JS,9.14,JS4504520001,滨江滨海路,JS4504520001,给水检查井
161111,JS,7.78,JS4514480002,滨江滨海路,JS4514480002,给水检查井
161111,JS,7.88,JS4524440013,滨江滨海路,JS4524440013,给水检查井
161111,JS,8.78,JS4544410013,滨江滨海路,JS4544410013,给水检查井
161111,JS,7.7,JS4604370004,滨江滨海路,JS4604370004,给水检查井
161111,JS,3.55,JS4624350003,滨江滨海路,JS4624350003,给水检查井
161111,JS,5.14,JS4444530022,湖文路,JS4444530022,给水检查井
161111,JS,4.75,JS4414480023,湖文路,JS4414480023,给水检查井
161111,JS,4.08,JS4414490019,湖文路,JS4414490019,给水检查井
161111,JS,4.29,JS4624380024,湖文路,JS4624380024,给水检查井
161111,JS,4.18,JS4434530009,湖文路,JS4434530009,给水检查井
161111,JS,5.04,JS4414480024,湖文路,JS4414480024,给水检查井
161111,JS,4.11,JS4414490022,湖文路,JS4414490022,给水检查井
161111,JS,4.36,JS4424490002,湖文路,JS4424490002,给水检查井
161111,JS,4.32,JS4444530020,湖文路,JS4444530020,给水检查井
161111,JS,4.61,JS4414480018,湖文路,JS4414480018,给水检查井
161111,JS,5.41,JS4444530007,湖文路,JS4444530007,给水检查井
161111,JS,4.13,JS4414490012,湖文路,JS4414490012,给水检查井
161111,JS,4.31,JS4444530024,湖文路,JS4444530024,给水检查井
161111,JS,4.48,JS4434520012,湖文路,JS4434520012,给水检查井
161111,JS,4.35,JS4414480022,湖文路,JS4414480022,给水检查井
161111,JS,3.94,JS4414490026,湖文路,JS4414490026,给水检查井
161111,JS,5.22,JS4454560008,金滨路,JS4454560008,给水检查井
161111,JS,3.72,JS4424530001,金滨路,JS4424530001,给水检查井
161111,JS,3.83,JS4424540025,金滨路,JS4424540025,给水检查井
161111,JS,4.84,JS4434550005,金滨路,JS4434550005,给水检查井
161111,JS,4.92,JS4434550016,金滨路,JS4434550016,给水检查井
161111,JS,4.47,JS4444550007,金滨路,JS4444550007,给水检查井
161111,JS,4.13,JS4414520002,金滨路,JS4414520002,给水检查井
161111,JS,4.01,JS4424540011,金滨路,JS4424540011,给水检查井
161111,JS,4.79,JS4434550009,金滨路,JS4434550009,给水检查井
161111,JS,7.86,JS4484570014,金滨路,JS4484570014,给水检查井
161111,JS,0.0,JS4434540010,金滨路,JS4434540010,给水检查井
161111,JS,4.05,JS4404490004,金滨路,JS4404490004,给水检查井
161111,JS,4.82,JS4434540005,金滨路,JS4434540005,给水检查井
161111,JS,5.12,JS4444560004,金滨路,JS4444560004,给水检查井
161111,JS,4.55,JS4444550005,金滨路,JS4444550005,给水检查井
161111,JS,3.17,JS4424520001,金滨路,JS4424520001,给水检查井
161111,JS,4.05,JS4424540026,金滨路,JS4424540026,给水检查井
161111,JS,4.96,JS4434550023,金滨路,JS4434550023,给水检查井
161111,JS,4.47,JS4424510001,悦湖路,JS4424510001,给水检查井
161111,JS,4.46,JS4454520002,漳江路,JS4454520002,给水检查井
161111,JS,5.39,JS4444590013,漳江路,JS4444590013,给水检查井-2
161111,JS,4.77,JS4444560023,漳江路,JS4444560023,给水检查井
161111,JS,4.05,JS4434510019,悦湖路,JS4434510019,给水检查井
161111,JS,4.81,JS4424520016,悦湖路,JS4424520016,给水检查井
161111,JS,4.77,JS4624380052,悦湖路,JS4624380052,给水检查井
161111,JS,5.11,JS4444550015,漳江路,JS4444550015,给水检查井
161111,JS,4.88,JS4444530001,漳江路,JS4444530001,给水检查井
161111,JS,5.3,JS4444580001,漳江路,JS4444580001,给水检查井
161111,JS,3.98,JS4434510005,悦湖路,JS4434510005,给水检查井
161111,JS,4.01,JS4444550028,漳江路,JS4444550028,给水检查井
161111,JS,4.98,JS4444580006,漳江路,JS4444580006,给水检查井
161111,JS,4.2,JS4624380044,漳江路,JS4624380044,给水检查井
161111,JS,4.72,JS4444540003,漳江路,JS4444540003,给水检查井
161111,JS,5.3,JS4434590005,漳江路,JS4434590005,给水检查井
161111,JS,4.37,JS4434510014,悦湖路,JS4434510014,给水检查井-2
161111,JS,4.55,JS4444550027,漳江路,JS4444550027,给水检查井
161111,JS,4.99,JS4454540005,漳江路,JS4454540005,给水检查井
161111,JS,5.13,JS4444590006,漳江路,JS4444590006,给水检查井
161111,JS,5.06,JS4444570016,漳江路,JS4444570016,给水检查井
161111,JS,4.73,JS4424520013,悦湖路,JS4424520013,给水检查井
161111,JS,5.03,JS4444560056,漳江路,JS4444560056,给水检查井
161111,JS,4.72,JS4414570006,壶江路,JS4414570006,给水检查井
161111,JS,4.85,JS4404530017,壶江路,JS4404530017,给水检查井
161111,JS,4.82,JS4384500005,壶江路,JS4384500005,给水检查井
161111,JS,5.01,JS4414560021,壶江路,JS4414560021,给水检查井
161111,JS,4.96,JS4404520008,壶江路,JS4404520008,给水检查井
161111,JS,4.7,JS4394520006,壶江路,JS4394520006,给水检查井
161111,JS,4.7,JS4414540011,壶江路,JS4414540011,给水检查井
161111,JS,5.26,JS4394510013,壶江路,JS4394510013,给水检查井
161111,JS,4.48,JS4424570002,壶江路,JS4424570002,给水检查井
161111,JS,4.61,JS4404530002,壶江路,JS4404530002,给水检查井
161111,JS,4.62,JS4394500010,壶江路,JS4394500010,给水检查井
161111,JS,5.17,JS4414600022,东湖路,JS4414600022,给水检查井
161111,JS,5.06,JS4414590012,东湖路,JS4414590012,给水检查井
161111,JS,4.98,JS4404570013,东湖路,JS4404570013,给水检查井
161111,JS,5.18,JS4404560002,东湖路,JS4404560002,给水检查井
161111,JS,4.7,JS4394540024,东湖路,JS4394540024,给水检查井
161111,JS,5.05,JS4394530013,东湖路,JS4394530013,给水检查井
161111,JS,4.74,JS4384510049,东湖路,JS4384510049,给水检查井
161111,JS,4.72,JS4394500036,东湖路,JS4394500036,给水检查井
161111,JS,3.71,JS4374450005,东湖路,JS4374450005,给水检查井
161111,JS,4.24,JS4424610009,东湖路,JS4424610009,给水检查井
161111,JS,5.36,JS4414600024,东湖路,JS4414600024,给水检查井
161111,JS,5.41,JS4404580029,东湖路,JS4404580029,给水检查井
161111,JS,4.81,JS4404560009,东湖路,JS4404560009,给水检查井
161111,JS,5.3,JS4394550027,东湖路,JS4394550027,给水检查井
161111,JS,5.18,JS4394540004,东湖路,JS4394540004,给水检查井
161111,JS,5.41,JS4384520001,东湖路,JS4384520001,给水检查井
161111,JS,5.67,JS4414600028,东湖路,JS4414600028,给水检查井
161111,JS,4.56,JS4394490049,东湖路,JS4394490049,给水检查井
161111,JS,3.52,JS4424540024,东湖路,JS4424540024,给水检查井
161111,JS,5.62,JS4414600010,东湖路,JS4414600010,给水检查井
161111,JS,5.13,JS4404580020,东湖路,JS4404580020,给水检查井
161111,JS,4.75,JS4404560024,东湖路,JS4404560024,给水检查井
161111,JS,5.05,JS4394550031,东湖路,JS4394550031,给水检查井
161111,JS,4.93,JS4394540015,东湖路,JS4394540015,给水检查井
161111,JS,4.67,JS4384520011,东湖路,JS4384520011,给水检查井
161111,JS,4.73,JS4384510039,东湖路,JS4384510039,给水检查井
161111,JS,4.58,JS4394500030,东湖路,JS4394500030,给水检查井
161111,JS,3.41,JS4424540023,东湖路,JS4424540023,给水检查井
161111,JS,5.37,JS4414600030,东湖路,JS4414600030,给水检查井
161111,JS,4.84,JS4404590004,东湖路,JS4404590004,给水检查井
161111,JS,5.2,JS4404570011,东湖路,JS4404570011,给水检查井
161111,JS,4.97,JS4404550005,东湖路,JS4404550005,给水检查井
161111,JS,4.7,JS4394540002,东湖路,JS4394540002,给水检查井
161111,JS,4.79,JS4394530012,东湖路,JS4394530012,给水检查井
161111,JS,4.58,JS4384510011,东湖路,JS4384510011,给水检查井
161111,JS,5.04,JS4384510015,东湖路,JS4384510015,给水检查井
161111,JS,3.62,JS4374450003,东湖路,JS4374450003,给水检查井
161111,JS,4.48,JS4384490001,文松路,JS4384490001,给水管线点
161111,JS,3.06,JS4414460001,文松路,JS4414460001,给水管线点
161111,JS,3.71,JS4424430003,文松路,JS4424430003,给水管线点
161111,JS,3.17,JS4434410006,文松路,JS4434410006,给水管线点
161111,JS,3.94,JS4464370005,文松路,JS4464370005,给水管线点
161111,JS,3.96,JS4494320010,文松路,JS4494320010,给水管线点
161111,JS,0.0,JS4404480002,文松路,JS4404480002,给水管线点
161111,JS,4.2,JS4424430001,文松路,JS4424430001,给水管线点
161111,JS,4.41,JS4464370002,文松路,JS4464370002,给水管线点
161111,JS,4.51,JS4464350003,文松路,JS4464350003,给水管线点
161111,JS,4.26,JS4384500019,文松路,JS4384500019,给水管线点
161111,JS,2.7,JS4404470005,文松路,JS4404470005,给水管线点
161111,JS,0.0,JS4424440005,文松路,JS4424440005,给水管线点
161111,JS,3.81,JS4434410010,文松路,JS4434410010,给水管线点
161111,JS,4.18,JS4454370017,文松路,JS4454370017,给水管线点
161111,JS,3.91,JS4484330005,文松路,JS4484330005,给水管线点
161111,JS,3.88,JS4454380042,文松路,JS4454380042,给水管线点
161111,JS,1.53,JS4414450003,文松路,JS4414450003,给水管线点
161111,JS,4.12,JS4444380002,文松路,JS4444380002,给水管线点
161111,JS,4.61,JS4454380024,文松路,JS4454380024,给水管线点
161111,JS,3,JS4384500020,文松路,JS4384500020,给水管线点
161111,JS,3.44,JS4404470019,文松路,JS4404470019,给水管线点
161111,JS,0.0,JS4414450023,文松路,JS4414450023,给水管线点
161111,JS,4,JS4434410004,文松路,JS4434410004,给水管线点
161111,JS,4.23,JS4464370007,文松路,JS4464370007,给水管线点
161111,JS,3.26,JS4494320008,文松路,JS4494320008,给水管线点
161111,JS,4.52,JS4404480010,文松路,JS4404480010,给水管线点
161111,JS,4.2,JS4424430014,文松路,JS4424430014,给水管线点
161111,JS,3.7,JS4454370004,文松路,JS4454370004,给水管线点
161111,JS,4.1,JS4454380025,文松路,JS4454380025,给水管线点
161111,JS,0.0,JS4384500021,文松路,JS4384500021,给水管线点
161111,JS,2.89,JS4404470011,文松路,JS4404470011,给水管线点
161111,JS,3.58,JS4404470026,文松路,JS4404470026,给水管线点
161111,JS,3.68,JS4424430005,文松路,JS4424430005,给水管线点
161111,JS,4.06,JS4454390001,文松路,JS4454390001,给水管线点
161111,JS,4.66,JS4464350002,文松路,JS4464350002,给水管线点
161111,JS,4.46,JS4494310001,文松路,JS4494310001,给水管线点
